Alert ID,Version No.,Time Type,Image URL,Mode,Effect,Affecting,Cause,Severity,Effect Start,Effect End,Recurrence Start,Recurrence End,Recurrence Start Time,Recurrence End Time,Recurrence Days,Notification From,Notification Until,Header,Note Text,Note Last Modified,Note Last Modified By,Accessibility Information,Send via PA/ESS,PA/ESS,T-Alert Sent to Subscribers,Send to Twitter,Set as Website Banner,Website Banner Text,URL,Additional Information,Last Modified By,Last Modified Date,Closed,Reminders,PCF,Planned Disruption,Send T-Alert on close,Send T-Alert on edit,Text-To-Speech Message Text,Text-To-Speech Description Text
441976,1,One-time,,Bus,Stop Closure,61; Totten Pond Rd @ Rando Ln (inbound),,information,2022-05-03T15:46:18.445,later today,,,,,,2022-05-03T15:46:18.447,2022-05-04T02:30,"Effective June 19, 2022, several Route 61 stops are closed permanently.",,,,,False,,True,False,False,,,"The following Route 61 stops are permanently closed, effective June 19, 2022. 

Totten Pond Rd @ Craig Ln (inbound). Please use Totten Pond Rd opposite Winter St or 
Bacon St at Clark Ln as an alternative.

Smith St opp Loretta Rd (inbound): Please use Smith St at Trapelo Rd or 
404 Wyman St as an alternative.

Smith St @ Loretta Rd (outbound): Please use Lincoln St at Smith St

Totten Pond Rd @ Rando Ln (outbound): Please use Totten Pond Rd at Pond End Rd or 
Totten Pond Rd at Winter St as an alternative

Totten Pond Rd @ Rando Ln (inbound): Please use Totten Pond Rd opposite Winter St or 
Bacon St at Clark Ln as an alternative

Totten Pond Rd @ Craig Ln (inbound): Please use Totten Pond Rd at Pond End Rd or 
Totten Pond Rd at Winter St as an alternative

Lake St @ Hibiscus Ave: Please use Lake St at Lincoln St or Lake St at 
Seminole Ave as an alternative

Lake St @ Hillcrest St: Please use Lake St at Seminole Ave or 
Bowdoin Ave as an alternative.",nicholas.tomkavage,2022-05-03T15:46:26.563,False,,current,,False,True,,
441976,2,One-time,,Bus,Stop Closure,61; Totten Pond Rd @ Rando Ln,,information,2022-06-19T04:30,2022-08-01T02:30,,,,,,2022-05-03T15:46:18.447,2022-08-01T02:30,"Effective June 19, 2022, several Route 61 stops are closed permanently.",,,,,False,,False,False,False,,,"The following Route 61 stops are permanently closed, effective June 19, 2022. 

Totten Pond Rd @ Craig Ln (inbound). Please use Totten Pond Rd opposite Winter St or 
Bacon St at Clark Ln as an alternative.

Smith St opp Loretta Rd (inbound): Please use Smith St at Trapelo Rd or 
404 Wyman St as an alternative.

Smith St @ Loretta Rd (outbound): Please use Lincoln St at Smith St

Totten Pond Rd @ Rando Ln (outbound): Please use Totten Pond Rd at Pond End Rd or 
Totten Pond Rd at Winter St as an alternative

Totten Pond Rd @ Rando Ln (inbound): Please use Totten Pond Rd opposite Winter St or 
Bacon St at Clark Ln as an alternative

Totten Pond Rd @ Craig Ln (inbound): Please use Totten Pond Rd at Pond End Rd or 
Totten Pond Rd at Winter St as an alternative

Lake St @ Hibiscus Ave: Please use Lake St at Lincoln St or Lake St at 
Seminole Ave as an alternative

Lake St @ Hillcrest St: Please use Lake St at Seminole Ave or 
Bowdoin Ave as an alternative.",nicholas.tomkavage,2022-05-03T15:47:09.720,False,,current,,False,True,,
441976,3,One-time,,Bus,Stop Closure,61; Totten Pond Rd @ Rando Ln,,information,2022-06-19T04:30,2022-08-01T02:30,,,,,,2022-05-03T15:46:18.447,2022-08-01T02:30,"Effective June 19, 2022, several Route 61 stops are closed permanently.",,,,,False,,False,False,False,,,"The following Route 61 stops are permanently closed, effective June 19, 2022. 

Totten Pond Rd @ Craig Ln (inbound). Please use Totten Pond Rd opposite Winter St or Bacon St at Clark Ln as an alternative.

Smith St opp Loretta Rd (inbound): Please use Smith St at Trapelo Rd or 404 Wyman St as an alternative.

Smith St @ Loretta Rd (outbound): Please use Lincoln St at Smith St as an alternative. 

Totten Pond Rd @ Rando Ln (outbound): Please use Totten Pond Rd at Pond End Rd or Totten Pond Rd at Winter St as an alternative

Totten Pond Rd @ Rando Ln (inbound): Please use Totten Pond Rd opposite Winter St or Bacon St at Clark Ln as an alternative

Totten Pond Rd @ Craig Ln (inbound): Please use Totten Pond Rd at Pond End Rd or Totten Pond Rd at Winter St as an alternative

Lake St @ Hibiscus Ave: Please use Lake St at Lincoln St or Lake St at Seminole Ave as an alternative

Lake St @ Hillcrest St: Please use Lake St at Seminole Ave or Bowdoin Ave as an alternative.",nicholas.tomkavage,2022-05-03T15:49:00.847,False,,current,,False,True,,
441976,4,One-time,,Bus,Stop Closure,61; Totten Pond Rd @ Rando Ln,,information,2022-06-19T04:30,2022-08-01T02:30,,,,,,2022-05-03T15:46:18.447,2022-08-01T02:30,"Effective June 19, 2022, several Route 61 stops are closed permanently.",,,,,False,,False,False,False,,,"The following Route 61 stops are permanently closed, effective June 19, 2022. 

Totten Pond Rd @ Craig Ln (inbound): Please use Totten Pond Rd opposite Winter St or Bacon St at Clark Ln as an alternative.

Smith St opp Loretta Rd (inbound): Please use Smith St at Trapelo Rd or 404 Wyman St as an alternative.

Smith St @ Loretta Rd (outbound): Please use Lincoln St at Smith St as an alternative. 

Totten Pond Rd @ Rando Ln (outbound): Please use Totten Pond Rd at Pond End Rd or Totten Pond Rd at Winter St as an alternative

Totten Pond Rd @ Rando Ln (inbound): Please use Totten Pond Rd opposite Winter St or Bacon St at Clark Ln as an alternative

Totten Pond Rd @ Craig Ln (inbound): Please use Totten Pond Rd at Pond End Rd or Totten Pond Rd at Winter St as an alternative

Lake St @ Hibiscus Ave: Please use Lake St at Lincoln St or Lake St at Seminole Ave as an alternative

Lake St @ Hillcrest St: Please use Lake St at Seminole Ave or Bowdoin Ave as an alternative.",nicholas.tomkavage,2022-05-03T15:50:57.473,False,,current,,False,True,,
441976,5,One-time,,Bus,Stop Closure,61; Totten Pond Rd @ Rando Ln,,information,2022-06-19T04:30,2022-08-01T02:30,,,,,,2022-05-03T15:46:18.447,2022-08-01T02:30,"Effective June 19, 2022, several Route 61 stops are closed permanently.",,,,,False,,False,False,False,,,"The following Route 61 stops are permanently closed, effective June 19, 2022. 

Totten Pond Rd @ Craig Ln (inbound): Please use Totten Pond Rd opposite Winter St or Bacon St at Clark Ln as an alternative.

Totten Pond Rd @ Craig Ln (outbound): Please use Totten Pond Rd at Pond End Rd or Totten Pond Rd at Winter St as an alternative

Smith St opp Loretta Rd (inbound): Please use Smith St at Trapelo Rd or 404 Wyman St as an alternative.

Smith St @ Loretta Rd (outbound): Please use Lincoln St at Smith St as an alternative. 

Totten Pond Rd @ Rando Ln (inbound): Please use Totten Pond Rd opposite Winter St or Bacon St at Clark Ln as an alternative

Totten Pond Rd @ Rando Ln (outbound): Please use Totten Pond Rd at Pond End Rd or Totten Pond Rd at Winter St as an alternative

Lake St @ Hibiscus Ave: Please use Lake St at Lincoln St or Lake St at Seminole Ave as an alternative

Lake St @ Hillcrest St: Please use Lake St at Seminole Ave or Bowdoin Ave as an alternative.",nicholas.tomkavage,2022-05-03T15:53:41.647,False,,current,,False,True,,
441976,6,One-time,,Bus,Stop Closure,61; Totten Pond Rd @ Rando Ln,,information,2022-06-19T04:30,2022-08-01T02:30,,,,,,2022-05-03T15:46:18.447,2022-08-01T02:30,"Effective June 19, 2022, several Route 61 stops are closed permanently.",,,,,False,,False,False,False,,,"The following Route 61 stops are permanently closed, effective June 19, 2022. 

Totten Pond Rd @ Craig Ln (inbound): Please use Totten Pond Rd opposite Winter St or Bacon St at Clark Ln as an alternative.

Totten Pond Rd @ Craig Ln (outbound): Please use Totten Pond Rd at Pond End Rd or Totten Pond Rd at Winter St as an alternative

Smith St opp Loretta Rd (inbound): Please use Smith St at Trapelo Rd or 404 Wyman St as an alternative.

Smith St @ Loretta Rd (outbound): Please use Lincoln St at Smith St as an alternative. 

Totten Pond Rd @ Rando Ln (inbound): Please use Totten Pond Rd opposite Winter St or Bacon St at Clark Ln as an alternative

Totten Pond Rd @ Rando Ln (outbound): Please use Totten Pond Rd at Pond End Rd or Totten Pond Rd at Winter St as an alternative

Lake St @ Hibiscus Ave: Please use Lake St at Lincoln St or Lake St at Seminole Ave as an alternative

Lake St @ Hillcrest St: Please use Lake St at Seminole Ave or Lake St at Bowdoin Ave as an alternative.",nicholas.tomkavage,2022-05-03T15:56:38.470,False,,current,,False,True,,
441976,7,One-time,,Bus,Stop Closure,61; Totten Pond Rd @ Rando Ln,,information,2022-06-19T04:30,2022-08-01T02:30,,,,,,2022-05-03T15:46,2022-08-01T02:30,"Effective June 19, 2022, several Route 61 stops are closed permanently.",,,,,False,,True,False,False,,,"The following Route 61 stops are permanently closed, effective June 19, 2022. 

Main St @ Daniels Ct (inbound): Please use the stop at its new location at Grant St, or use the stop at 702 Main St.

Main St @ Exchange St (outbound): Please use stops at 691 Main St and Main St @ Grant St as alternatives.

Totten Pond Rd @ Craig Ln (inbound): Please use Totten Pond Rd opposite Winter St or Bacon St at Clark Ln as an alternative.

Totten Pond Rd @ Craig Ln (outbound): Please use Totten Pond Rd at Pond End Rd or Totten Pond Rd at Winter St as an alternative

Smith St opp Loretta Rd (inbound): Please use Smith St at Trapelo Rd or 404 Wyman St as an alternative.

Smith St @ Loretta Rd (outbound): Please use Lincoln St at Smith St as an alternative. 

Totten Pond Rd @ Rando Ln (inbound): Please use Totten Pond Rd opposite Winter St or Bacon St at Clark Ln as an alternative

Totten Pond Rd @ Rando Ln (outbound): Please use Totten Pond Rd at Pond End Rd or Totten Pond Rd at Winter St as an alternative

Lake St @ Hibiscus Ave: Please use Lake St at Lincoln St or Lake St at Seminole Ave as an alternative

Lake St @ Hillcrest St: Please use Lake St at Seminole Ave or Lake St at Bowdoin Ave as an alternative.",dchoy,2022-05-13T14:50:31.360,False,,current,,False,True,,
441976,8,One-time,,Bus,Stop Closure,61; Totten Pond Rd @ Rando Ln,,information,2022-06-19T04:30,2022-08-01T02:30,,,,,,2022-05-03T15:46,2022-08-01T02:30,"Effective June 19, 2022, several Route 61 stops are closed permanently.",,,,,False,,False,False,False,,,"The following Route 61 stops are permanently closed, effective June 19, 2022. 

Main St @ Daniels Ct (inbound): Please use the stop at its new location at Grant St, or use the stop at 702 Main St.

Main St @ Exchange St (outbound): Please use stops at 691 Main St and Main St @ Grant St as alternatives.

Totten Pond Rd @ Craig Ln (inbound): Please use Totten Pond Rd opposite Winter St or Bacon St at Clark Ln as an alternative.

Totten Pond Rd @ Craig Ln (outbound): Please use Totten Pond Rd at Pond End Rd or Totten Pond Rd at Winter St as an alternative

Smith St opp Loretta Rd (inbound): Please use Smith St at Trapelo Rd or 404 Wyman St as an alternative.

Smith St @ Loretta Rd (outbound): Please use Lincoln St at Smith St as an alternative. 

Totten Pond Rd @ Rando Ln (inbound): Please use Totten Pond Rd opposite Winter St or Bacon St at Clark Ln as an alternative

Totten Pond Rd @ Rando Ln (outbound): Please use Totten Pond Rd at Pond End Rd or Totten Pond Rd at Winter St as an alternative

Lake St @ Hibiscus Ave: Please use Lake St at Lincoln St or Lake St at Seminole Ave as an alternative

Lake St @ Hillcrest St: Please use Lake St at Seminole Ave or Lake St at Bowdoin Ave as an alternative.",autotimeframeupdate,2022-06-13T04:30:17.720,False,,current,,False,True,,
441976,9,One-time,,Bus,Stop Closure,61; Totten Pond Rd @ Rando Ln,,information,2022-06-19T04:30,2022-08-01T02:30,,,,,,2022-05-03T15:46,2022-08-01T02:30,"Effective June 19, 2022, several Route 61 stops are closed permanently.",,,,,False,,False,False,False,,,"The following Route 61 stops are permanently closed, effective June 19, 2022. 

Main St @ Daniels Ct (inbound): Please use the stop at its new location at Grant St, or use the stop at 702 Main St.

Main St @ Exchange St (outbound): Please use stops at 691 Main St and Main St @ Grant St as alternatives.

Totten Pond Rd @ Craig Ln (inbound): Please use Totten Pond Rd opposite Winter St or Bacon St at Clark Ln as an alternative.

Totten Pond Rd @ Craig Ln (outbound): Please use Totten Pond Rd at Pond End Rd or Totten Pond Rd at Winter St as an alternative

Smith St opp Loretta Rd (inbound): Please use Smith St at Trapelo Rd or 404 Wyman St as an alternative.

Smith St @ Loretta Rd (outbound): Please use Lincoln St at Smith St as an alternative. 

Totten Pond Rd @ Rando Ln (inbound): Please use Totten Pond Rd opposite Winter St or Bacon St at Clark Ln as an alternative

Totten Pond Rd @ Rando Ln (outbound): Please use Totten Pond Rd at Pond End Rd or Totten Pond Rd at Winter St as an alternative

Lake St @ Hibiscus Ave: Please use Lake St at Lincoln St or Lake St at Seminole Ave as an alternative

Lake St @ Hillcrest St: Please use Lake St at Seminole Ave or Lake St at Bowdoin Ave as an alternative.",autotimeframeupdate,2022-06-18T04:30:17.610,False,,current,,False,True,,
441976,10,One-time,,Bus,Stop Closure,61; Totten Pond Rd @ Rando Ln,,information,2022-06-19T04:30,2022-08-01T02:30,,,,,,2022-05-03T15:46,2022-08-01T02:30,"Effective June 19, 2022, several Route 61 stops are closed permanently.",,,,,False,,False,False,False,,,"The following Route 61 stops are permanently closed, effective June 19, 2022. 

Main St @ Daniels Ct (inbound): Please use the stop at its new location at Grant St, or use the stop at 702 Main St.

Main St @ Exchange St (outbound): Please use stops at 691 Main St and Main St @ Grant St as alternatives.

Totten Pond Rd @ Craig Ln (inbound): Please use Totten Pond Rd opposite Winter St or Bacon St at Clark Ln as an alternative.

Totten Pond Rd @ Craig Ln (outbound): Please use Totten Pond Rd at Pond End Rd or Totten Pond Rd at Winter St as an alternative

Smith St opp Loretta Rd (inbound): Please use Smith St at Trapelo Rd or 404 Wyman St as an alternative.

Smith St @ Loretta Rd (outbound): Please use Lincoln St at Smith St as an alternative. 

Totten Pond Rd @ Rando Ln (inbound): Please use Totten Pond Rd opposite Winter St or Bacon St at Clark Ln as an alternative

Totten Pond Rd @ Rando Ln (outbound): Please use Totten Pond Rd at Pond End Rd or Totten Pond Rd at Winter St as an alternative

Lake St @ Hibiscus Ave: Please use Lake St at Lincoln St or Lake St at Seminole Ave as an alternative

Lake St @ Hillcrest St: Please use Lake St at Seminole Ave or Lake St at Bowdoin Ave as an alternative.",autotimeframeupdate,2022-06-19T04:00:17.333,False,,current,,False,True,,
